15/03 15:26:11 066 ERROR Test.cpp[58]void Test::testGraph():  error loading graph
15/03 15:26:11 068 ERROR Test.cpp[58]void Test::testGraph():  error loading graph
15/03 15:26:11 069 ERROR Test.cpp[58]void Test::testGraph():  error loading graph
15/03 15:26:11 070 ERROR Test.cpp[58]void Test::testGraph():  error loading graph
15/03 15:26:11 071 ERROR Test.cpp[58]void Test::testGraph():  error loading graph
15/03 15:53:55 776 ERROR graph/Graph.h[318]static Graph<NodeType, EdgeType>* Graph<NodeType, EdgeType>::loadGraph(std::string) [with NodeType = Node; EdgeType = Edge; std::string = std::basic_string<char>]:  Graph::loadGraph-> unable to open file: X:\codigo\EvoCoder_Release_v1\EvoCoder\test.graph

15/03 15:53:55 776 ERROR Test.cpp[58]void Test::testGraph():  error loading graph
15/03 15:53:55 779 ERROR graph/Graph.h[318]static Graph<NodeType, EdgeType>* Graph<NodeType, EdgeType>::loadGraph(std::string) [with NodeType = Node; EdgeType = Edge; std::string = std::basic_string<char>]:  Graph::loadGraph-> unable to open file: X:\codigo\EvoCoder_Release_v1\EvoCoder\test.graph

15/03 15:53:55 780 ERROR Test.cpp[58]void Test::testGraph():  error loading graph
15/03 15:53:55 781 ERROR graph/Graph.h[318]static Graph<NodeType, EdgeType>* Graph<NodeType, EdgeType>::loadGraph(std::string) [with NodeType = Node; EdgeType = Edge; std::string = std::basic_string<char>]:  Graph::loadGraph-> unable to open file: X:\codigo\EvoCoder_Release_v1\EvoCoder\test.graph

15/03 15:53:55 781 ERROR Test.cpp[58]void Test::testGraph():  error loading graph
15/03 15:53:55 783 ERROR graph/Graph.h[318]static Graph<NodeType, EdgeType>* Graph<NodeType, EdgeType>::loadGraph(std::string) [with NodeType = Node; EdgeType = Edge; std::string = std::basic_string<char>]:  Graph::loadGraph-> unable to open file: X:\codigo\EvoCoder_Release_v1\EvoCoder\test.graph

15/03 15:53:55 783 ERROR Test.cpp[58]void Test::testGraph():  error loading graph
15/03 15:53:55 783 ERROR graph/Graph.h[318]static Graph<NodeType, EdgeType>* Graph<NodeType, EdgeType>::loadGraph(std::string) [with NodeType = Node; EdgeType = Edge; std::string = std::basic_string<char>]:  Graph::loadGraph-> unable to open file: X:\codigo\EvoCoder_Release_v1\EvoCoder\test.graph

15/03 15:53:55 783 ERROR Test.cpp[58]void Test::testGraph():  error loading graph
17/05 11:30:21 844 ERROR EvoCoder.cpp[80]bool EvoCoder::test():  exception while executing, mapping cannot be done
18/05 12:14:45 790 ERROR EvoCoder.cpp[83]bool EvoCoder::test():  exception while executing, The returned data sended by the controlled is not a number, is 0
50
100
150
200
250
300
350
400
450
500
550
600
650
600
630
600
610
600
600
600
610
600
600ÖØG
18/05 12:40:42 999 ERROR EvoCoder.cpp[39]bool EvoCoder::exec_general():  exception while executing, The returned data sended by the controlled is not a number, is 0

18/05 12:42:52 772 ERROR EvoCoder.cpp[39]bool EvoCoder::exec_general():  exception while executing, The returned data sended by the controlled is not a number, is 50

18/05 12:44:39 329 ERROR EvoCoder.cpp[39]bool EvoCoder::exec_general():  exception while executing, The returned data sended by the controlled is not a number, is 
18/05 12:45:42 662 ERROR EvoCoder.cpp[39]bool EvoCoder::exec_general():  exception while executing, The returned data sended by the controlled is not a number, is 0

18/05 12:54:27 847 ERROR EvoCoder.cpp[39]bool EvoCoder::exec_general():  exception while executing, The returned data sended by the controlled is not a number, is 0
18/05 12:58:50 512 ERROR EvoCoder.cpp[39]bool EvoCoder::exec_general():  exception while executing, The returned data sended by the controlled is not a number, is 50
18/05 13:01:54 932 ERROR EvoCoder.cpp[39]bool EvoCoder::exec_general():  exception while executing, The returned data sended by the controlled is not a number, is 100
18/05 13:09:29 616 ERROR EvoCoder.cpp[39]bool EvoCoder::exec_general():  exception while executing, The returned data sent by the controlled is not a number, is 150
22/05 18:41:00 773 ERROR EvoCoder.cpp[39]bool __thiscall EvoCoder::exec_general(void) throw(class std::invalid_argument):  exception while executing, the key:"threshold" does not exits
22/05 18:41:35 740 ERROR EvoCoder.cpp[39]bool __thiscall EvoCoder::exec_general(void) throw(class std::invalid_argument):  exception while executing, the key:"threshold" does not exits
22/05 18:46:26 580 ERROR EvoCoder.cpp[83]bool __thiscall EvoCoder::test(void) throw(class std::invalid_argument):  exception while executing, the key:"threshold" does not exits
24/05 20:03:13 792 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:03:13 805 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:03:17 489 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:03:17 499 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:03:17 508 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:03:17 513 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:03:21 137 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:03:21 149 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:03:21 160 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:03:21 171 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:03:24 852 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:03:24 878 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:03:24 897 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:03:24 910 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:03:28 580 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:03:28 585 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:03:28 590 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:03:28 594 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:03:32 220 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:03:32 225 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:03:32 228 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:03:32 233 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:03:35 887 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:03:35 914 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:03:35 933 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:03:35 945 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:03:39 558 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:03:39 565 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:03:39 570 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:03:39 575 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:03:43 184 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:03:43 196 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:03:43 207 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:03:43 218 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:03:46 757 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:03:46 763 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:03:46 768 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:03:50 292 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:03:50 297 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:03:50 301 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:03:53 857 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:03:53 864 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:03:53 871 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:03:53 878 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:03:57 456 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:03:57 477 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:03:57 496 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:03:57 507 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:04:01 094 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:04:01 105 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:04:01 115 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:04:01 128 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:04:04 661 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:04:04 670 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:04:04 678 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:04:04 686 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:04:08 249 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:04:08 254 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:04:08 259 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:04:08 264 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:04:11 843 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:04:11 848 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:04:11 852 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:04:11 857 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:04:15 401 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:04:15 410 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:04:15 416 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:04:15 420 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:04:18 896 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:04:18 900 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:04:18 904 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:04:22 432 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:04:22 437 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:04:22 441 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:04:22 446 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:04:25 975 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:04:25 991 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:04:26 003 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:04:26 011 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:04:29 539 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:04:29 564 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:04:29 578 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 3 is less than 0
24/05 20:04:29 589 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 4 is over capacity
24/05 20:04:33 146 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:04:33 155 WARN  ExecutableMachineGraph.cpp[288]void __thiscall ExecutableMachineGraph::addVolume(int,float):  volume of container 3 is over capacity
24/05 20:05:26 281 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:05:29 972 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:05:33 665 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:05:37 360 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:05:41 103 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:05:44 788 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:05:48 526 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:05:52 237 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:05:55 885 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:05:59 595 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:06:03 239 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:06:06 912 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:06:10 639 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
24/05 20:06:14 327 WARN  ExecutableMachineGraph.cpp[302]void __thiscall ExecutableMachineGraph::substractVolume(int,float):  volume of container 1 is less than 0
